# frame  time_ps  oxide_zmin_A  oxide_zmax_A  oxide_thickness_A  oxide_top_roughness_A  penetration_max_A  penetration_mean_pos_A  penetration_fraction_gt_2.00A  llzo_center_z_A  metal_center_z_A  center_sep_z_A  Li_metal-La  Li_metal-Zr  Li_metal-O  RMSD_framework_all_A  RMSD_Li_metal_A  RMSD_Li_oxide_A  RMSD_La_A  RMSD_Zr_A  RMSD_O_A  MSD_framework_all_A2  MSD_Li_metal_A2  MSD_Li_oxide_A2  MSD_La_A2  MSD_Zr_A2  MSD_O_A2  CN_Li_metal-O  CN_Li_metal-Li_oxide  CN_Li_oxide-O
670.00000000 33.50000000 72.93726030 155.90569812 82.96843781 3.74426517 0.75921470 0.75921470 0.00000000 53.85992112 132.07794340 78.21802228 3.28425243 2.98069881 1.80051342 0.31911825 1.01453211 0.61201029 0.37324963 0.27925878 0.31055099 0.10183646 1.02927540 0.37455660 0.13931529 0.07798547 0.09644191 0.01279318 0.11300640 1.80035026
680.00000000 34.00000000 72.91554352 155.92741490 83.01187138 3.74303510 1.12457816 1.12457816 0.00000000 53.87012824 132.08960922 78.21948098 2.96405879 2.69196446 1.77318599 0.28015756 0.98712459 0.61345944 0.32976026 0.25085148 0.27114294 0.07848826 0.97441495 0.37633248 0.10874183 0.06292647 0.07351850 0.01492537 0.11940299 1.78984238
690.00000000 34.50000000 72.96016264 155.88279578 82.92263314 3.76153460 0.82665507 0.82665507 0.00000000 53.86589651 132.13509551 78.26919900 3.22403323 2.79005044 1.85520939 0.26064417 0.94737555 0.61153823 0.30707810 0.23091744 0.25254784 0.06793538 0.89752044 0.37397901 0.09429696 0.05332287 0.06378041 0.01279318 0.11727079 1.78283713
700.00000000 35.00000000 72.88617673 155.95678169 83.07060496 3.74348163 0.78953841 0.78953841 0.00000000 53.87761897 132.06154160 78.18392263 3.28536392 2.95033672 1.89094326 0.25564426 0.99064596 0.59697142 0.31259123 0.22157313 0.24489601 0.06535399 0.98137942 0.35637487 0.09771328 0.04909465 0.05997405 0.01279318 0.12366738 1.79159370
710.00000000 35.50000000 72.97469064 155.86826778 82.89357713 3.75688588 0.99769137 0.99769137 0.00000000 53.83443904 132.08675311 78.25231407 3.11157136 3.06070085 1.73272711 0.23333208 1.00982342 0.57466214 0.28208326 0.19369869 0.22579385 0.05444386 1.01974334 0.33023658 0.07957097 0.03751918 0.05098286 0.01279318 0.11300640 1.79334501
720.00000000 36.00000000 73.02053085 155.82242757 82.80189673 3.76232196 0.79395604 0.79395604 0.00000000 53.83460472 132.09418158 78.25957686 3.20475914 2.86493529 1.79282356 0.26049581 1.01341223 0.61086723 0.31851295 0.21944085 0.25048737 0.06785807 1.02700436 0.37315877 0.10145050 0.04815429 0.06274392 0.01279318 0.10874200 1.79159370
730.00000000 36.50000000 72.96450197 155.87845645 82.91395448 3.75600016 0.96686371 0.96686371 0.00000000 53.84969907 132.04532633 78.19562726 3.02902347 2.81025771 1.81713048 0.27835816 1.03398849 0.61430517 0.32126059 0.24652917 0.27172860 0.07748327 1.06913219 0.37737084 0.10320837 0.06077663 0.07383643 0.01279318 0.10874200 1.78809107
740.00000000 37.00000000 72.96886485 155.87409357 82.90522873 3.78760709 0.59029567 0.59029567 0.00000000 53.85539253 132.10713237 78.25173983 3.22981002 2.81564684 1.79632831 0.30901945 1.00858848 0.60695884 0.35943162 0.27165112 0.30113941 0.09549302 1.01725073 0.36839904 0.12919109 0.07379433 0.09068495 0.01279318 0.11940299 1.78809107
750.00000000 37.50000000 72.86342823 155.97953019 83.11610197 3.73380711 1.07233543 1.07233543 0.00000000 53.87776362 132.11593178 78.23816816 3.05578788 2.94178822 1.77806500 0.33102958 1.03090060 0.62897465 0.38669802 0.29945101 0.32079614 0.10958058 1.06275605 0.39560911 0.14953536 0.08967091 0.10291017 0.01279318 0.11087420 1.78809107
760.00000000 38.00000000 72.97731976 155.86563866 82.88831890 3.76437288 0.91864410 0.91864410 0.00000000 53.86951481 132.08749096 78.21797615 3.14432874 2.88999626 1.85594697 0.33999129 0.99608048 0.63752404 0.38906313 0.30247254 0.33266722 0.11559408 0.99217633 0.40643690 0.15137012 0.09148964 0.11066748 0.01279318 0.11513859 1.78108581
770.00000000 38.50000000 72.87742047 155.96553795 83.08811748 3.74068953 0.35026524 0.35026524 0.00000000 53.88478457 132.09400496 78.20922039 3.02967667 2.75535567 1.85831115 0.32875942 1.04772406 0.62630782 0.37997531 0.30179431 0.31912688 0.10808276 1.09772571 0.39226148 0.14438124 0.09107981 0.10184196 0.01066098 0.11940299 1.78458844
780.00000000 39.00000000 73.03742115 155.80553727 82.76811612 3.76176568 0.75043536 0.75043536 0.00000000 53.85251969 132.06980446 78.21728478 2.97721794 2.99689039 1.81848477 0.32812749 1.05194160 0.62645767 0.37739483 0.29589823 0.31989034 0.10766765 1.10658113 0.39244921 0.14242686 0.08755576 0.10232983 0.01279318 0.10021322 1.78984238
790.00000000 39.50000000 72.96945178 155.87350664 82.90405487 3.78053224 1.05413280 1.05413280 0.00000000 53.83753463 132.10725942 78.26972479 3.26503487 2.92300495 1.85654675 0.33650043 1.05807137 0.64335091 0.39439641 0.29945554 0.32646597 0.11323254 1.11951503 0.41390039 0.15554853 0.08967362 0.10658003 0.01279318 0.10660981 1.78633975
800.00000000 40.00000000 73.07970270 155.76325572 82.68355301 3.76187308 0.85419700 0.85419700 0.00000000 53.81494571 132.09144489 78.27649918 3.14610865 3.06704335 1.71948128 0.36299306 0.99160120 0.66431667 0.40638301 0.32987493 0.35671078 0.13176396 0.98327293 0.44131664 0.16514715 0.10881747 0.12724258 0.01279318 0.11087420 1.77758319
810.00000000 40.50000000 73.04762580 155.79533262 82.74770682 3.75684525 0.74163810 0.74163810 0.00000000 53.83344120 132.08518689 78.25174568 3.13302413 2.84957062 1.76937487 0.39428693 1.06718033 0.67241561 0.43040404 0.35670010 0.39079452 0.15546218 1.13887386 0.45214275 0.18524764 0.12723496 0.15272036 0.01492537 0.11300640 1.78633975
820.00000000 41.00000000 73.02833667 155.81462175 82.78628509 3.76285214 0.85575473 0.85575473 0.00000000 53.83109139 132.08769721 78.25660582 3.15098026 2.91001987 1.79418923 0.41047779 1.11857578 0.69528997 0.45209105 0.38340073 0.40385776 0.16849202 1.25121177 0.48342814 0.20438632 0.14699612 0.16310109 0.01492537 0.11940299 1.77758319
830.00000000 41.50000000 72.93228905 155.91066937 82.97838033 3.75333864 0.98202336 0.98202336 0.00000000 53.86333528 132.08698606 78.22365078 2.98989578 2.77329145 1.82715682 0.37044454 1.07372289 0.64325024 0.42055889 0.33419063 0.36273493 0.13722916 1.15288085 0.41377087 0.17686978 0.11168338 0.13157663 0.01492537 0.11513859 1.79334501
840.00000000 42.00000000 72.96848159 155.87447683 82.90599525 3.75052861 1.08889165 1.08889165 0.00000000 53.85631661 132.10700552 78.25068891 2.95656901 2.86935629 1.83031544 0.32383495 1.07569220 0.64748526 0.36587729 0.29581372 0.31703893 0.10486908 1.15711371 0.41923716 0.13386619 0.08750576 0.10051368 0.01705757 0.11087420 1.77933450
850.00000000 42.50000000 72.89591140 155.94704702 83.05113562 3.76121800 1.10132620 1.10132620 0.00000000 53.88081454 132.16967502 78.28886048 3.08363941 2.77805139 1.80301631 0.32958600 1.06537096 0.63006853 0.38404887 0.30553248 0.31852224 0.10862693 1.13501529 0.39698635 0.14749353 0.09335009 0.10145642 0.01492537 0.11300640 1.78283713
860.00000000 43.00000000 72.99284387 155.85011455 82.85727067 3.74052205 0.94682116 0.94682116 0.00000000 53.85786349 132.10739315 78.24952966 3.01493726 2.79926544 1.80523872 0.28480798 1.05754125 0.63070682 0.34428605 0.25408299 0.27298504 0.08111559 1.11839349 0.39779110 0.11853288 0.06455816 0.07452083 0.01492537 0.11300640 1.78984238
870.00000000 43.50000000 72.97265676 155.87030166 82.89764491 3.75272849 1.15497011 1.15497011 0.00000000 53.83960772 132.07406056 78.23445284 3.02272262 2.82805751 1.80494840 0.27588290 1.01387275 0.63918992 0.32984802 0.23993634 0.26651380 0.07611137 1.02793795 0.40856375 0.10879972 0.05756945 0.07102961 0.01279318 0.11300640 1.78809107
880.00000000 44.00000000 73.11416767 155.72879075 82.61462308 3.69776279 0.92005990 0.92005990 0.00000000 53.81964984 132.10827640 78.28862656 3.16109495 2.72050620 1.81330285 0.22867761 1.04801525 0.61923954 0.28603050 0.19007882 0.21819112 0.05229345 1.09833596 0.38345761 0.08181344 0.03612996 0.04760736 0.01279318 0.10874200 1.80035026
890.00000000 44.50000000 73.05633769 155.78662073 82.73028303 3.75585258 1.04152133 1.04152133 0.00000000 53.82152208 132.07543587 78.25391379 3.04642524 2.85877189 1.81939275 0.24214011 1.10569676 0.62744739 0.29537271 0.18779178 0.23531442 0.05863183 1.22256532 0.39369022 0.08724504 0.03526575 0.05537288 0.01279318 0.12579957 1.78458844
900.00000000 45.00000000 73.05011902 155.79283940 82.74272038 3.77141576 0.83549880 0.83549880 0.00000000 53.83944325 132.04497836 78.20553511 3.16917680 3.02123263 1.87613446 0.21265516 1.08047305 0.60672782 0.25730882 0.15903181 0.20808090 0.04522222 1.16742201 0.36811864 0.06620783 0.02529112 0.04329766 0.01279318 0.12366738 1.80035026
910.00000000 45.50000000 73.02118295 155.82177547 82.80059253 3.75544214 1.03676829 1.03676829 0.00000000 53.84851386 132.10744452 78.25893065 3.04177821 2.83351736 1.74973706 0.23603050 1.04461825 0.62178649 0.29428284 0.19206957 0.22610619 0.05571040 1.09122728 0.38661844 0.08660239 0.03689072 0.05112401 0.01279318 0.11513859 1.78283713
920.00000000 46.00000000 72.99592188 155.84703654 82.85111465 3.75313878 0.69900858 0.69900858 0.00000000 53.86215468 132.09090505 78.22875037 3.12920567 3.12689266 1.79792366 0.23829410 1.09501968 0.60686246 0.28234681 0.19945320 0.23212909 0.05678408 1.19906810 0.36828205 0.07971972 0.03978158 0.05388391 0.01279318 0.11300640 1.78108581
930.00000000 46.50000000 73.06631881 155.77663961 82.71032080 3.73277971 0.68672585 0.68672585 0.00000000 53.84342871 132.11566589 78.27223718 3.23722983 3.05191445 1.81405602 0.24138399 1.09897141 0.62187679 0.28722674 0.19121150 0.23627396 0.05826623 1.20773816 0.38673075 0.08249920 0.03656184 0.05582538 0.01279318 0.11513859 1.79684764
940.00000000 47.00000000 72.96587975 155.87707867 82.91119891 3.74267875 0.91468366 0.91468366 0.00000000 53.84087131 132.11805834 78.27718702 2.97141497 2.85008086 1.82388261 0.27236954 1.08728020 0.64069763 0.32912624 0.23691135 0.26203079 0.07418516 1.18217823 0.41049345 0.10832408 0.05612699 0.06866013 0.01279318 0.11513859 1.77933450
950.00000000 47.50000000 73.04864022 155.79431820 82.74567799 3.73675104 0.86997349 0.86997349 0.00000000 53.83383738 132.08781355 78.25397616 3.28473860 2.93329666 1.75698735 0.30107930 1.08339382 0.64582263 0.35835349 0.26066555 0.29153100 0.09064874 1.17374218 0.41708686 0.12841722 0.06794653 0.08499033 0.01279318 0.10874200 1.78633975
960.00000000 48.00000000 73.00843289 155.83452553 82.82609265 3.76809787 0.99815753 0.99815753 0.00000000 53.81410313 132.06206058 78.24795745 3.18081617 2.87264237 1.83878707 0.29238241 1.09087211 0.64160417 0.35227578 0.24832916 0.28249744 0.08548747 1.19000195 0.41165591 0.12409823 0.06166737 0.07980480 0.01279318 0.11300640 1.79159370
970.00000000 48.50000000 73.06970127 155.77325715 82.70355588 3.72064737 0.76663248 0.76663248 0.00000000 53.82970099 132.08448520 78.25478421 3.20655705 2.73087930 1.89292750 0.26475017 1.07025808 0.62510135 0.31503358 0.21726596 0.25810650 0.07009265 1.14545236 0.39075170 0.09924616 0.04720450 0.06661897 0.01279318 0.11513859 1.80385289
980.00000000 49.00000000 72.93074028 155.91221814 82.98147786 3.76973570 1.01446186 1.01446186 0.00000000 53.86502710 132.11793377 78.25290667 3.15419243 2.87421538 1.84128651 0.25224973 1.12119864 0.60766717 0.31487108 0.20100092 0.24212163 0.06362993 1.25708640 0.36925939 0.09914380 0.04040137 0.05862289 0.01279318 0.11940299 1.78809107
990.00000000 49.50000000 73.01166457 155.83129385 82.81962928 3.75085811 0.86900725 0.86900725 0.00000000 53.86438166 132.12848982 78.26410815 3.21029114 3.01919972 1.84488917 0.20812593 1.07008974 0.58602538 0.26202044 0.15338885 0.20069846 0.04331640 1.14509204 0.34342575 0.06865471 0.02352814 0.04027987 0.01279318 0.11300640 1.78633975
1000.00000000 50.00000000 72.94938733 155.89357109 82.94418375 3.74123793 1.03864569 1.03864569 0.00000000 53.84724041 132.07627192 78.22903151 3.05778421 2.83595178 1.84956133 0.20797680 1.05232937 0.61343509 0.26966806 0.14987456 0.19837603 0.04325435 1.10739710 0.37630261 0.07272086 0.02246238 0.03935305 0.01279318 0.11087420 1.78984238
1010.00000000 50.50000000 73.00475992 155.83819850 82.83343857 3.73002979 1.25036407 1.25036407 0.00000000 53.81361588 132.08878860 78.27517272 2.91631975 2.82772250 1.82963370 0.22446915 1.13046394 0.64182002 0.28390111 0.16319921 0.21631406 0.05038640 1.27794872 0.41193294 0.08059984 0.02663398 0.04679177 0.01279318 0.11513859 1.79159370
1020.00000000 51.00000000 72.99566185 155.84729657 82.85163472 3.75684816 0.77854484 0.77854484 0.00000000 53.82077578 132.09510410 78.27432832 3.01989863 3.05683514 1.75303885 0.23157915 1.08638373 0.63260109 0.28915684 0.18882553 0.22165028 0.05362890 1.18022962 0.40018414 0.08361168 0.03565508 0.04912885 0.01279318 0.11727079 1.78283713
1030.00000000 51.50000000 72.95510622 155.88785220 82.93274598 3.74271418 0.84507625 0.84507625 0.00000000 53.85956166 132.09672540 78.23716374 3.18144299 2.80882165 1.83035616 0.23673709 1.10517564 0.64259262 0.28273918 0.19040254 0.23101678 0.05604445 1.22141319 0.41292528 0.07994145 0.03625313 0.05336875 0.01492537 0.11513859 1.79159370
1040.00000000 52.00000000 73.04072505 155.80223337 82.76150831 3.74083241 0.83472858 0.83472858 0.00000000 53.82542155 132.10566244 78.28024089 3.29619014 2.91119924 1.83337603 0.25483009 1.09994384 0.64217438 0.31057172 0.20131959 0.24723957 0.06493838 1.20987645 0.41238793 0.09645479 0.04052958 0.06112741 0.01279318 0.11087420 1.79334501
1050.00000000 52.50000000 73.08257925 155.76037917 82.67779992 3.72287794 0.71829426 0.71829426 0.00000000 53.80585396 132.07195603 78.26610207 3.23662073 2.99349771 1.85421106 0.23504684 1.07527272 0.63925504 0.29380747 0.18402196 0.22592451 0.05524702 1.15621141 0.40864700 0.08632283 0.03386408 0.05104189 0.01279318 0.11300640 1.79684764
1060.00000000 53.00000000 72.99125323 155.85170519 82.86045197 3.76212688 0.89277404 0.89277404 0.00000000 53.80517273 132.04441953 78.23924680 3.21618170 3.17022426 1.81285639 0.22891909 1.10923624 0.63727099 0.28946220 0.17289141 0.21979520 0.05240395 1.23040504 0.40611431 0.08378837 0.02989144 0.04830993 0.01279318 0.11087420 1.79684764
1070.00000000 53.50000000 73.01309523 155.82986319 82.81676796 3.75506503 1.09549145 1.09549145 0.00000000 53.83077461 132.12129349 78.29051888 3.10550318 2.96788617 1.81741373 0.22428279 1.08119736 0.61340107 0.26964802 0.17367072 0.21922095 0.05030277 1.16898774 0.37626088 0.07271005 0.03016152 0.04805783 0.01279318 0.11087420 1.79159370
1080.00000000 54.00000000 72.95818148 155.88477694 82.92659545 3.74743674 0.95705524 0.95705524 0.00000000 53.86776935 132.12526786 78.25749851 3.20059612 2.93660871 1.86959166 0.24963180 1.09328343 0.62955131 0.28683848 0.20969365 0.24573034 0.06231604 1.19526866 0.39633485 0.08227631 0.04397143 0.06038340 0.01279318 0.11727079 1.79334501
1090.00000000 54.50000000 72.94369567 155.89926275 82.95556708 3.74160499 1.09933192 1.09933192 0.00000000 53.85545956 132.09185441 78.23639485 3.22937960 2.82372900 1.83709681 0.26576140 1.09054257 0.62475043 0.31652520 0.22757997 0.25764076 0.07062912 1.18928310 0.39031310 0.10018820 0.05179264 0.06637876 0.01705757 0.12153518 1.78633975
1100.00000000 55.00000000 73.01233592 155.83062250 82.81828659 3.75152000 0.76012763 0.76012763 0.00000000 53.84554564 132.12172509 78.27617945 3.23982118 2.82370714 1.81824383 0.27301032 1.08371589 0.62888865 0.34253192 0.22993967 0.25970494 0.07453463 1.17444014 0.39550094 0.11732812 0.05287225 0.06744666 0.01705757 0.12579957 1.77758319
1110.00000000 55.50000000 73.02831956 155.81463886 82.78631930 3.73926593 0.89727194 0.89727194 0.00000000 53.84316036 132.08089822 78.23773787 3.23296911 2.78946352 1.80935713 0.33215919 1.18906379 0.64553034 0.38067549 0.28462506 0.32645074 0.11032973 1.41387269 0.41670942 0.14491383 0.08101142 0.10657008 0.01492537 0.11940299 1.78633975
1120.00000000 56.00000000 73.03165285 155.81130557 82.77965271 3.71927763 1.07381016 1.07381016 0.00000000 53.81298053 132.06064655 78.24766602 3.08326569 2.82605680 1.87180879 0.29642922 1.16814069 0.64597116 0.34883680 0.25756739 0.28810466 0.08787028 1.36455268 0.41727874 0.12168712 0.06634096 0.08300430 0.01918977 0.13006397 1.80035026
1130.00000000 56.50000000 73.14448910 155.69846932 82.55398023 3.71793595 0.95886176 0.95886176 0.00000000 53.80295977 132.03953258 78.23657281 3.22926335 2.77618380 1.83271112 0.23916790 1.20652448 0.62620551 0.30673294 0.17584407 0.22882386 0.05720129 1.45570132 0.39213335 0.09408510 0.03092114 0.05236036 0.01705757 0.12793177 1.79509632
1140.00000000 57.00000000 73.07225266 155.77070576 82.69845311 3.73880978 0.93560415 0.93560415 0.00000000 53.81703254 132.06744674 78.25041420 3.10643065 2.89647442 1.75693170 0.23618928 1.12981639 0.63902299 0.28543017 0.18805837 0.22971147 0.05578538 1.27648507 0.40835038 0.08147038 0.03536595 0.05276736 0.01705757 0.13006397 1.79159370
1150.00000000 57.50000000 72.98151725 155.86144117 82.87992392 3.72977617 1.00051478 1.00051478 0.00000000 53.85689708 132.09220215 78.23530507 3.11144685 2.92336478 1.88294073 0.21214684 1.14897107 0.62069434 0.27463913 0.17203384 0.19992406 0.04500628 1.32013452 0.38526147 0.07542665 0.02959564 0.03996963 0.01705757 0.12366738 1.80035026
1160.00000000 58.00000000 73.02753008 155.81542834 82.78789825 3.75734426 0.92496840 0.92496840 0.00000000 53.84786981 132.14727970 78.29940989 3.03153545 3.07109087 1.80164503 0.21833398 1.12301193 0.61734769 0.28068623 0.16044228 0.20867591 0.04766973 1.26115580 0.38111817 0.07878476 0.02574172 0.04354564 0.01705757 0.10874200 1.79159370
1170.00000000 58.50000000 72.93217175 155.91078667 82.97861492 3.77252635 0.89211301 0.89211301 0.00000000 53.84231771 132.11939479 78.27707708 2.97997764 2.87175450 1.69912810 0.21945665 1.12065291 0.59598826 0.27301639 0.16711458 0.21198906 0.04816122 1.25586295 0.35520200 0.07453795 0.02792728 0.04493936 0.01705757 0.12366738 1.80035026
1180.00000000 59.00000000 72.94139964 155.90155878 82.96015914 3.74302625 1.09973425 1.09973425 0.00000000 53.85524985 132.07433567 78.21908582 3.10629718 2.95908775 1.86625720 0.22764565 1.10298879 0.59859059 0.28553693 0.18138238 0.21805773 0.05182254 1.21658426 0.35831070 0.08153134 0.03289957 0.04754918 0.01705757 0.11087420 1.79859895
1190.00000000 59.50000000 73.04899839 155.79396003 82.74496164 3.76444913 1.07541155 1.07541155 0.00000000 53.81788933 132.05920241 78.24131308 3.03850494 2.87135704 1.80811214 0.21465820 1.12332818 0.61535263 0.26318582 0.15811131 0.20927050 0.04607814 1.26186620 0.37865886 0.06926678 0.02499918 0.04379414 0.01705757 0.11940299 1.79159370
1200.00000000 60.00000000 73.07819355 155.76476487 82.68657132 3.69965791 0.92510388 0.92510388 0.00000000 53.82188525 132.06709568 78.24521043 3.09372257 2.89595317 1.90937304 0.26739238 1.14381861 0.63987657 0.32080896 0.21217445 0.26087776 0.07149869 1.30832102 0.40944203 0.10291839 0.04501800 0.06805721 0.01705757 0.12579957 1.80560420
1210.00000000 60.50000000 72.97424192 155.86871650 82.89447459 3.74909466 0.85124164 0.85124164 0.00000000 53.83693508 132.10055703 78.26362195 3.12734309 2.89498302 1.78654843 0.29190658 1.08874773 0.64376237 0.35710095 0.24963974 0.28008294 0.08520945 1.18537162 0.41442999 0.12752109 0.06232000 0.07844645 0.01705757 0.13432836 1.79334501
1220.00000000 61.00000000 73.05368489 155.78927353 82.73558864 3.72048223 0.95828436 0.95828436 0.00000000 53.85820139 132.02557799 78.16737660 3.07837633 2.84529657 1.80320906 0.29088179 1.12812349 0.64400827 0.36422087 0.24410604 0.27707725 0.08461221 1.27266260 0.41474665 0.13265684 0.05958776 0.07677180 0.01705757 0.11727079 1.80035026
1230.00000000 61.50000000 72.96209479 155.88086363 82.91876884 3.76608269 1.16943389 1.16943389 0.00000000 53.85015157 132.14887705 78.29872549 2.96352977 2.98070023 1.79644596 0.29645059 1.11611075 0.64176506 0.34175555 0.25511701 0.29061003 0.08788295 1.24570320 0.41186240 0.11679686 0.06508469 0.08445419 0.01705757 0.11727079 1.78984238
1240.00000000 62.00000000 72.99535051 155.84760791 82.85225739 3.72943325 1.01384090 1.01384090 0.00000000 53.85558440 132.09577751 78.24019311 3.17730777 2.97168231 1.81660520 0.26732545 1.07387610 0.62819327 0.32564098 0.22726582 0.25713868 0.07146290 1.15320987 0.39462679 0.10604205 0.05164975 0.06612030 0.01705757 0.11513859 1.80035026
1250.00000000 62.50000000 73.00596460 155.83699382 82.83102923 3.75222707 1.10982179 1.10982179 0.00000000 53.82635387 132.06117727 78.23482341 2.94653575 2.90230336 1.79007907 0.24091408 1.07977888 0.65025875 0.30491802 0.19136514 0.22994689 0.05803959 1.16592243 0.42283644 0.09297500 0.03662062 0.05287557 0.01705757 0.11727079 1.79509632
1260.00000000 63.00000000 73.08557655 155.75738187 82.67180531 3.73366711 0.86265905 0.86265905 0.00000000 53.80136456 132.03527025 78.23390569 3.25458332 2.92382182 1.81732159 0.23720865 1.15458588 0.63920486 0.28368224 0.18546746 0.23207971 0.05626795 1.33306856 0.40858285 0.08047561 0.03439818 0.05386099 0.01705757 0.11940299 1.79334501
1270.00000000 63.50000000 73.00762643 155.83533199 82.82770555 3.73974589 1.00028416 1.00028416 0.00000000 53.81424006 132.06950363 78.25526357 3.07865219 2.85590984 1.91692902 0.24170530 1.17517482 0.62746356 0.30344079 0.18817407 0.23204109 0.05842145 1.38103586 0.39371052 0.09207631 0.03540948 0.05384307 0.01705757 0.12366738 1.78984238
1280.00000000 64.00000000 72.99420752 155.84875090 82.85454338 3.75830113 1.10256994 1.10256994 0.00000000 53.83115394 132.08051186 78.24935792 3.01958586 2.91799810 1.78007951 0.20968410 1.19487780 0.61241691 0.26448930 0.15419419 0.20207893 0.04396742 1.42773296 0.37505447 0.06995459 0.02377585 0.04083589 0.01705757 0.11727079 1.78809107
1290.00000000 64.50000000 73.05473985 155.78821857 82.73347872 3.72282490 0.99390983 0.99390983 0.00000000 53.84047779 132.03356744 78.19308965 3.16687770 2.88407161 1.83689731 0.20266749 1.18249978 0.61672399 0.25042294 0.15024710 0.19684524 0.04107411 1.39830572 0.38034848 0.06271165 0.02257419 0.03874805 0.01705757 0.12153518 1.80910683
1300.00000000 65.00000000 72.95865575 155.88430267 82.92564691 3.73616271 0.90388558 0.90388558 0.00000000 53.84831631 132.07127080 78.22295449 3.07785902 2.92375735 1.85242570 0.23685178 1.14761050 0.63113470 0.28155697 0.19305938 0.23117673 0.05609877 1.31700986 0.39833101 0.07927433 0.03727192 0.05344268 0.01705757 0.12366738 1.78984238
1310.00000000 65.50000000 72.78327877 156.05967965 83.27640088 3.79304310 1.28066564 1.28066564 0.00000000 53.87887119 132.06889698 78.19002579 3.12856444 2.96410424 1.74560964 0.25388614 1.25668920 0.64233085 0.29965114 0.19793598 0.24967633 0.06445817 1.57926775 0.41258892 0.08979081 0.03917865 0.06233827 0.01705757 0.12793177 1.78984238
1320.00000000 66.00000000 72.94683775 155.89612067 82.94928293 3.73427672 0.99166401 0.99166401 0.00000000 53.86120700 132.07941578 78.21820878 3.17136364 2.89289287 1.88839283 0.24575578 1.27516859 0.64569089 0.29521761 0.19588533 0.23953566 0.06039591 1.62605494 0.41691672 0.08715344 0.03837106 0.05737733 0.01705757 0.11940299 1.79159370
1330.00000000 66.50000000 72.91259737 155.93036105 83.01776367 3.74723893 1.12962992 1.12962992 0.00000000 53.85135182 132.07538657 78.22403475 3.12272275 2.86039314 1.85857769 0.25562267 1.30440511 0.64500216 0.30995415 0.20332447 0.24831661 0.06534295 1.70147270 0.41602779 0.09607158 0.04134084 0.06166114 0.01705757 0.12579957 1.79334501
1340.00000000 67.00000000 72.97981232 155.86314610 82.88333378 3.74846981 1.00213826 1.00213826 0.00000000 53.87146562 132.08858063 78.21711501 3.01522444 2.85125117 1.82548262 0.28028083 1.27717737 0.65826030 0.33807086 0.24035896 0.27034765 0.07855734 1.63118203 0.43330662 0.11429191 0.05777243 0.07308785 0.01705757 0.12579957 1.78984238
1350.00000000 67.50000000 72.86076265 155.98219577 83.12143312 3.75038027 1.14730991 1.14730991 0.00000000 53.86746434 132.08753408 78.22006974 3.08607878 3.03966512 1.71821979 0.24292729 1.19329624 0.65336089 0.29920647 0.19481337 0.23429937 0.05901367 1.42395592 0.42688045 0.08952451 0.03795225 0.05489620 0.01705757 0.12153518 1.78633975
1360.00000000 68.00000000 72.96514337 155.87781505 82.91267169 3.74052796 1.02481001 1.02481001 0.00000000 53.85726757 132.11003070 78.25276313 3.17464944 2.94664408 1.84037293 0.27070658 1.23139179 0.67818133 0.31290148 0.22169196 0.26673617 0.07328205 1.51632573 0.45992992 0.09790733 0.04914733 0.07114819 0.01705757 0.12153518 1.78984238
1370.00000000 68.50000000 73.01922655 155.82373187 82.80450533 3.75934353 1.03926748 1.03926748 0.00000000 53.86443713 132.16945266 78.30501554 2.98217136 2.83429369 1.71537550 0.23173362 1.28300362 0.64484396 0.28715912 0.18385318 0.22321943 0.05370047 1.64609829 0.41582373 0.08246036 0.03380199 0.04982691 0.01705757 0.12793177 1.78809107
1380.00000000 69.00000000 72.94266818 155.90029024 82.95762206 3.76160664 0.96101615 0.96101615 0.00000000 53.84465341 132.09354609 78.24889268 3.00677289 2.87824159 1.78878134 0.22708041 1.33337920 0.65500058 0.28161136 0.17439908 0.21944414 0.05156551 1.77790009 0.42902576 0.07930496 0.03041504 0.04815573 0.01705757 0.12579957 1.80210158
1390.00000000 69.50000000 72.99962619 155.84333223 82.84370604 3.76672549 0.99516993 0.99516993 0.00000000 53.85423234 132.09542080 78.24118846 3.09401147 2.87070925 1.74455373 0.28373415 1.35613885 0.67103383 0.32844463 0.24935304 0.27697843 0.08050507 1.83911259 0.45028639 0.10787587 0.06217694 0.07671705 0.01705757 0.12153518 1.77758319
1400.00000000 70.00000000 72.96065171 155.88230671 82.92165499 3.75244704 0.98748712 0.98748712 0.00000000 53.86377443 132.13594656 78.27217213 3.13339162 2.82489513 1.80124968 0.28010863 1.36726574 0.67299826 0.34132150 0.24126053 0.26893617 0.07846085 1.86941559 0.45292666 0.11650037 0.05820664 0.07232667 0.01705757 0.12579957 1.78633975
1410.00000000 70.50000000 72.93237856 155.91057986 82.97820129 3.75742904 0.96192089 0.96192089 0.00000000 53.86823779 132.10602761 78.23778982 3.17093623 2.95794775 1.83365684 0.25780670 1.41325674 0.65713231 0.31308850 0.21469255 0.24893674 0.06646429 1.99729461 0.43182287 0.09802441 0.04609289 0.06196950 0.01492537 0.11727079 1.81085814
